p_success_stat,p_success_id,P_help_statistical,P_help_identified,u_saved,cost_stat,cost_id,beta
0.44999999999999996,0.50125,0.19143789107608475,0.689285211402123,2.0,0.5,0.15,5.0
0.44999999999999996,0.53,0.19143789107608475,0.7489968905949634,2.0,0.5,0.15,5.0
0.44999999999999996,0.55875,0.19143789107608475,0.8031911197483117,2.0,0.5,0.15,5.0
0.44999999999999996,0.5874999999999999,0.19143789107608475,0.8502065853230385,2.0,0.5,0.15,5.0
0.44999999999999996,0.61625,0.19143789107608475,0.8892545664382339,2.0,0.5,0.15,5.0
0.44999999999999996,0.645,0.19143789107608475,0.9203831980839806,2.0,0.5,0.15,5.0
0.44999999999999996,0.67375,0.19143789107608475,0.9442779491345873,2.0,0.5,0.15,5.0
0.44999999999999996,0.7024999999999999,0.19143789107608475,0.9619969271857791,2.0,0.5,0.15,5.0
0.44999999999999996,0.73125,0.19143789107608475,0.9747275229505237,2.0,0.5,0.15,5.0
0.44999999999999996,0.76,0.19143789107608475,0.9836106815213036,2.0,0.5,0.15,5.0
0.44999999999999996,0.78875,0.19143789107608475,0.9896407214644687,2.0,0.5,0.15,5.0
0.44999999999999996,0.8174999999999999,0.19143789107608475,0.9936263169186242,2.0,0.5,0.15,5.0
0.44999999999999996,0.84625,0.19143789107608475,0.9961915021283869,2.0,0.5,0.15,5.0
0.44999999999999996,0.875,0.19143789107608475,0.9977979217382319,2.0,0.5,0.15,5.0
0.44999999999999996,0.90375,0.19143789107608475,0.9987751094487219,2.0,0.5,0.15,5.0
0.44999999999999996,0.9324999999999999,0.19143789107608475,0.9993509694886633,2.0,0.5,0.15,5.0
0.44999999999999996,0.9612499999999999,0.19143789107608475,0.9996786778091856,2.0,0.5,0.15,5.0
0.44999999999999996,0.99,0.19143789107608475,0.9998594760838524,2.0,0.5,0.15,5.0
0.4875,0.3,0.25177399465738026,0.3091018656550243,2.0,0.5,0.15,5.0
0.4875,0.32875,0.25177399465738026,0.34774880918591533,2.0,0.5,0.15,5.0
0.4875,0.3575,0.25177399465738026,0.3929733167101269,2.0,0.5,0.15,5.0
0.4875,0.38625,0.25177399465738026,0.44455263748230917,2.0,0.5,0.15,5.0
0.4875,0.415,0.25177399465738026,0.5017165401840006,2.0,0.5,0.15,5.0
0.4875,0.44375,0.25177399465738026,0.56303084497738,2.0,0.5,0.15,5.0
0.4875,0.4725,0.25177399465738026,0.6264063130419393,2.0,0.5,0.15,5.0
0.4875,0.50125,0.25177399465738026,0.689285211402123,2.0,0.5,0.15,5.0
0.4875,0.53,0.25177399465738026,0.7489968905949634,2.0,0.5,0.15,5.0
0.4875,0.55875,0.25177399465738026,0.8031911197483117,2.0,0.5,0.15,5.0
0.4875,0.5874999999999999,0.25177399465738026,0.8502065853230385,2.0,0.5,0.15,5.0
0.4875,0.61625,0.25177399465738026,0.8892545664382339,2.0,0.5,0.15,5.0
0.4875,0.645,0.25177399465738026,0.9203831980839806,2.0,0.5,0.15,5.0
0.4875,0.67375,0.25177399465738026,0.9442779491345873,2.0,0.5,0.15,5.0
0.4875,0.7024999999999999,0.25177399465738026,0.9619969271857791,2.0,0.5,0.15,5.0
0.4875,0.73125,0.25177399465738026,0.9747275229505237,2.0,0.5,0.15,5.0
0.4875,0.76,0.25177399465738026,0.9836106815213036,2.0,0.5,0.15,5.0
0.4875,0.78875,0.25177399465738026,0.9896407214644687,2.0,0.5,0.15,5.0
0.4875,0.8174999999999999,0.25177399465738026,0.9936263169186242,2.0,0.5,0.15,5.0
0.4875,0.84625,0.25177399465738026,0.9961915021283869,2.0,0.5,0.15,5.0
0.4875,0.875,0.25177399465738026,0.9977979217382319,2.0,0.5,0.15,5.0
0.4875,0.90375,0.25177399465738026,0.9987751094487219,2.0,0.5,0.15,5.0
0.4875,0.9324999999999999,0.25177399465738026,0.9993509694886633,2.0,0.5,0.15,5.0
0.4875,0.9612499999999999,0.25177399465738026,0.9996786778091856,2.0,0.5,0.15,5.0
0.4875,0.99,0.25177399465738026,0.9998594760838524,2.0,0.5,0.15,5.0
0.525,0.3,0.3297130229290671,0.3091018656550243,2.0,0.5,0.15,5.0
0.525,0.32875,0.3297130229290671,0.34774880918591533,2.0,0.5,0.15,5.0
0.525,0.3575,0.3297130229290671,0.3929733167101269,2.0,0.5,0.15,5.0
0.525,0.38625,0.3297130229290671,0.44455263748230917,2.0,0.5,0.15,5.0
0.525,0.415,0.3297130229290671,0.5017165401840006,2.0,0.5,0.15,5.0
0.525,0.44375,0.3297130229290671,0.56303084497738,2.0,0.5,0.15,5.0
0.525,0.4725,0.3297130229290671,0.6264063130419393,2.0,0.5,0.15,5.0
0.525,0.50125,0.3297130229290671,0.689285211402123,2.0,0.5,0.15,5.0
0.525,0.53,0.3297130229290671,0.7489968905949634,2.0,0.5,0.15,5.0
0.525,0.55875,0.3297130229290671,0.8031911197483117,2.0,0.5,0.15,5.0
0.525,0.5874999999999999,0.3297130229290671,0.8502065853230385,2.0,0.5,0.15,5.0
0.525,0.61625,0.3297130229290671,0.8892545664382339,2.0,0.5,0.15,5.0
0.525,0.645,0.3297130229290671,0.9203831980839806,2.0,0.5,0.15,5.0
0.525,0.67375,0.3297130229290671,0.9442779491345873,2.0,0.5,0.15,5.0
0.525,0.7024999999999999,0.3297130229290671,0.9619969271857791,2.0,0.5,0.15,5.0
0.525,0.73125,0.3297130229290671,0.9747275229505237,2.0,0.5,0.15,5.0
0.525,0.76,0.3297130229290671,0.9836106815213036,2.0,0.5,0.15,5.0
0.525,0.78875,0.3297130229290671,0.9896407214644687,2.0,0.5,0.15,5.0
0.525,0.8174999999999999,0.3297130229290671,0.9936263169186242,2.0,0.5,0.15,5.0
0.525,0.84625,0.3297130229290671,0.9961915021283869,2.0,0.5,0.15,5.0
0.525,0.875,0.3297130229290671,0.9977979217382319,2.0,0.5,0.15,5.0
0.525,0.90375,0.3297130229290671,0.9987751094487219,2.0,0.5,0.15,5.0
0.525,0.9324999999999999,0.3297130229290671,0.9993509694886633,2.0,0.5,0.15,5.0
0.525,0.9612499999999999,0.3297130229290671,0.9996786778091856,2.0,0.5,0.15,5.0
0.525,0.99,0.3297130229290671,0.9998594760838524,2.0,0.5,0.15,5.0
0.5625,0.3,0.42517347527239563,0.3091018656550243,2.0,0.5,0.15,5.0
0.5625,0.32875,0.42517347527239563,0.34774880918591533,2.0,0.5,0.15,5.0
0.5625,0.3575,0.42517347527239563,0.3929733167101269,2.0,0.5,0.15,5.0
0.5625,0.38625,0.42517347527239563,0.44455263748230917,2.0,0.5,0.15,5.0
0.5625,0.415,0.42517347527239563,0.5017165401840006,2.0,0.5,0.15,5.0
0.5625,0.44375,0.42517347527239563,0.56303084497738,2.0,0.5,0.15,5.0
0.5625,0.4725,0.42517347527239563,0.6264063130419393,2.0,0.5,0.15,5.0
0.5625,0.50125,0.42517347527239563,0.689285211402123,2.0,0.5,0.15,5.0
0.5625,0.53,0.42517347527239563,0.7489968905949634,2.0,0.5,0.15,5.0
0.5625,0.55875,0.42517347527239563,0.8031911197483117,2.0,0.5,0.15,5.0
0.5625,0.5874999999999999,0.42517347527239563,0.8502065853230385,2.0,0.5,0.15,5.0
0.5625,0.61625,0.42517347527239563,0.8892545664382339,2.0,0.5,0.15,5.0
0.5625,0.645,0.42517347527239563,0.9203831980839806,2.0,0.5,0.15,5.0
0.5625,0.67375,0.42517347527239563,0.9442779491345873,2.0,0.5,0.15,5.0
0.5625,0.7024999999999999,0.42517347527239563,0.9619969271857791,2.0,0.5,0.15,5.0
0.5625,0.73125,0.42517347527239563,0.9747275229505237,2.0,0.5,0.15,5.0
0.5625,0.76,0.42517347527239563,0.9836106815213036,2.0,0.5,0.15,5.0
0.5625,0.78875,0.42517347527239563,0.9896407214644687,2.0,0.5,0.15,5.0
0.5625,0.8174999999999999,0.42517347527239563,0.9936263169186242,2.0,0.5,0.15,5.0
0.5625,0.84625,0.42517347527239563,0.9961915021283869,2.0,0.5,0.15,5.0
0.5625,0.875,0.42517347527239563,0.9977979217382319,2.0,0.5,0.15,5.0
0.5625,0.90375,0.42517347527239563,0.9987751094487219,2.0,0.5,0.15,5.0
0.5625,0.9324999999999999,0.42517347527239563,0.9993509694886633,2.0,0.5,0.15,5.0
0.5625,0.9612499999999999,0.42517347527239563,0.9996786778091856,2.0,0.5,0.15,5.0
0.5625,0.99,0.42517347527239563,0.9998594760838524,2.0,0.5,0.15,5.0
0.6,0.3,0.5336843178845742,0.3091018656550243,2.0,0.5,0.15,5.0
0.6,0.32875,0.5336843178845742,0.34774880918591533,2.0,0.5,0.15,5.0
0.6,0.3575,0.5336843178845742,0.3929733167101269,2.0,0.5,0.15,5.0
0.6,0.38625,0.5336843178845742,0.44455263748230917,2.0,0.5,0.15,5.0
0.6,0.415,0.5336843178845742,0.5017165401840006,2.0,0.5,0.15,5.0
0.6,0.44375,0.5336843178845742,0.56303084497738,2.0,0.5,0.15,5.0
0.6,0.4725,0.5336843178845742,0.6264063130419393,2.0,0.5,0.15,5.0
0.6,0.50125,0.5336843178845742,0.689285211402123,2.0,0.5,0.15,5.0
0.6,0.53,0.5336843178845742,0.7489968905949634,2.0,0.5,0.15,5.0
0.6,0.55875,0.5336843178845742,0.8031911197483117,2.0,0.5,0.15,5.0
0.6,0.5874999999999999,0.5336843178845742,0.8502065853230385,2.0,0.5,0.15,5.0
0.6,0.61625,0.5336843178845742,0.8892545664382339,2.0,0.5,0.15,5.0
0.6,0.645,0.5336843178845742,0.9203831980839806,2.0,0.5,0.15,5.0
0.6,0.67375,0.5336843178845742,0.9442779491345873,2.0,0.5,0.15,5.0
0.6,0.7024999999999999,0.5336843178845742,0.9619969271857791,2.0,0.5,0.15,5.0
0.6,0.73125,0.5336843178845742,0.9747275229505237,2.0,0.5,0.15,5.0
0.6,0.76,0.5336843178845742,0.9836106815213036,2.0,0.5,0.15,5.0
0.6,0.78875,0.5336843178845742,0.9896407214644687,2.0,0.5,0.15,5.0
0.6,0.8174999999999999,0.5336843178845742,0.9936263169186242,2.0,0.5,0.15,5.0
0.6,0.84625,0.5336843178845742,0.9961915021283869,2.0,0.5,0.15,5.0
0.6,0.875,0.5336843178845742,0.9977979217382319,2.0,0.5,0.15,5.0
0.6,0.90375,0.5336843178845742,0.9987751094487219,2.0,0.5,0.15,5.0
0.6,0.9324999999999999,0.5336843178845742,0.9993509694886633,2.0,0.5,0.15,5.0
0.6,0.9612499999999999,0.5336843178845742,0.9996786778091856,2.0,0.5,0.15,5.0
0.6,0.99,0.5336843178845742,0.9998594760838524,2.0,0.5,0.15,5.0
0.6375,0.3,0.6458358179017333,0.3091018656550243,2.0,0.5,0.15,5.0
0.6375,0.32875,0.6458358179017333,0.34774880918591533,2.0,0.5,0.15,5.0
0.6375,0.3575,0.6458358179017333,0.3929733167101269,2.0,0.5,0.15,5.0
0.6375,0.38625,0.6458358179017333,0.44455263748230917,2.0,0.5,0.15,5.0
0.6375,0.415,0.6458358179017333,0.5017165401840006,2.0,0.5,0.15,5.0
0.6375,0.44375,0.6458358179017333,0.56303084497738,2.0,0.5,0.15,5.0
0.6375,0.4725,0.6458358179017333,0.6264063130419393,2.0,0.5,0.15,5.0
0.6375,0.50125,0.6458358179017333,0.689285211402123,2.0,0.5,0.15,5.0
0.6375,0.53,0.6458358179017333,0.7489968905949634,2.0,0.5,0.15,5.0
0.6375,0.55875,0.6458358179017333,0.8031911197483117,2.0,0.5,0.15,5.0
0.6375,0.5874999999999999,0.6458358179017333,0.8502065853230385,2.0,0.5,0.15,5.0
0.6375,0.61625,0.6458358179017333,0.8892545664382339,2.0,0.5,0.15,5.0
0.6375,0.645,0.6458358179017333,0.9203831980839806,2.0,0.5,0.15,5.0
0.6375,0.67375,0.6458358179017333,0.9442779491345873,2.0,0.5,0.15,5.0
0.6375,0.7024999999999999,0.6458358179017333,0.9619969271857791,2.0,0.5,0.15,5.0
0.6375,0.73125,0.6458358179017333,0.9747275229505237,2.0,0.5,0.15,5.0
0.6375,0.76,0.6458358179017333,0.9836106815213036,2.0,0.5,0.15,5.0
0.6375,0.78875,0.6458358179017333,0.9896407214644687,2.0,0.5,0.15,5.0
0.6375,0.8174999999999999,0.6458358179017333,0.9936263169186242,2.0,0.5,0.15,5.0
0.6375,0.84625,0.6458358179017333,0.9961915021283869,2.0,0.5,0.15,5.0
0.6375,0.875,0.6458358179017333,0.9977979217382319,2.0,0.5,0.15,5.0
0.6375,0.90375,0.6458358179017333,0.9987751094487219,2.0,0.5,0.15,5.0
0.6375,0.9324999999999999,0.6458358179017333,0.9993509694886633,2.0,0.5,0.15,5.0
0.6375,0.9612499999999999,0.6458358179017333,0.9996786778091856,2.0,0.5,0.15,5.0
0.6375,0.99,0.6458358179017333,0.9998594760838524,2.0,0.5,0.15,5.0
0.6749999999999999,0.3,0.7497153738386896,0.3091018656550243,2.0,0.5,0.15,5.0
0.6749999999999999,0.32875,0.7497153738386896,0.34774880918591533,2.0,0.5,0.15,5.0
0.6749999999999999,0.3575,0.7497153738386896,0.3929733167101269,2.0,0.5,0.15,5.0
0.6749999999999999,0.38625,0.7497153738386896,0.44455263748230917,2.0,0.5,0.15,5.0
0.6749999999999999,0.415,0.7497153738386896,0.5017165401840006,2.0,0.5,0.15,5.0
0.6749999999999999,0.44375,0.7497153738386896,0.56303084497738,2.0,0.5,0.15,5.0
0.6749999999999999,0.4725,0.7497153738386896,0.6264063130419393,2.0,0.5,0.15,5.0
0.6749999999999999,0.50125,0.7497153738386896,0.689285211402123,2.0,0.5,0.15,5.0
0.6749999999999999,0.53,0.7497153738386896,0.7489968905949634,2.0,0.5,0.15,5.0
0.6749999999999999,0.55875,0.7497153738386896,0.8031911197483117,2.0,0.5,0.15,5.0
0.6749999999999999,0.5874999999999999,0.7497153738386896,0.8502065853230385,2.0,0.5,0.15,5.0
0.6749999999999999,0.61625,0.7497153738386896,0.8892545664382339,2.0,0.5,0.15,5.0
0.6749999999999999,0.645,0.7497153738386896,0.9203831980839806,2.0,0.5,0.15,5.0
0.6749999999999999,0.67375,0.7497153738386896,0.9442779491345873,2.0,0.5,0.15,5.0
0.6749999999999999,0.7024999999999999,0.7497153738386896,0.9619969271857791,2.0,0.5,0.15,5.0
0.6749999999999999,0.73125,0.7497153738386896,0.9747275229505237,2.0,0.5,0.15,5.0
0.6749999999999999,0.76,0.7497153738386896,0.9836106815213036,2.0,0.5,0.15,5.0
0.6749999999999999,0.78875,0.7497153738386896,0.9896407214644687,2.0,0.5,0.15,5.0
0.6749999999999999,0.8174999999999999,0.7497153738386896,0.9936263169186242,2.0,0.5,0.15,5.0
0.6749999999999999,0.84625,0.7497153738386896,0.9961915021283869,2.0,0.5,0.15,5.0
0.6749999999999999,0.875,0.7497153738386896,0.9977979217382319,2.0,0.5,0.15,5.0
0.6749999999999999,0.90375,0.7497153738386896,0.9987751094487219,2.0,0.5,0.15,5.0
0.6749999999999999,0.9324999999999999,0.7497153738386896,0.9993509694886633,2.0,0.5,0.15,5.0
0.6749999999999999,0.9612499999999999,0.7497153738386896,0.9996786778091856,2.0,0.5,0.15,5.0
0.6749999999999999,0.99,0.7497153738386896,0.9998594760838524,2.0,0.5,0.15,5.0
0.7125,0.3,0.8355536117799307,0.3091018656550243,2.0,0.5,0.15,5.0
0.7125,0.32875,0.8355536117799307,0.34774880918591533,2.0,0.5,0.15,5.0
0.7125,0.3575,0.8355536117799307,0.3929733167101269,2.0,0.5,0.15,5.0
0.7125,0.38625,0.8355536117799307,0.44455263748230917,2.0,0.5,0.15,5.0
0.7125,0.415,0.8355536117799307,0.5017165401840006,2.0,0.5,0.15,5.0
0.7125,0.44375,0.8355536117799307,0.56303084497738,2.0,0.5,0.15,5.0
0.7125,0.4725,0.8355536117799307,0.6264063130419393,2.0,0.5,0.15,5.0
0.7125,0.50125,0.8355536117799307,0.689285211402123,2.0,0.5,0.15,5.0
0.7125,0.53,0.8355536117799307,0.7489968905949634,2.0,0.5,0.15,5.0
0.7125,0.55875,0.8355536117799307,0.8031911197483117,2.0,0.5,0.15,5.0
0.7125,0.5874999999999999,0.8355536117799307,0.8502065853230385,2.0,0.5,0.15,5.0
0.7125,0.61625,0.8355536117799307,0.8892545664382339,2.0,0.5,0.15,5.0
0.7125,0.645,0.8355536117799307,0.9203831980839806,2.0,0.5,0.15,5.0
0.7125,0.67375,0.8355536117799307,0.9442779491345873,2.0,0.5,0.15,5.0
0.7125,0.7024999999999999,0.8355536117799307,0.9619969271857791,2.0,0.5,0.15,5.0
0.7125,0.73125,0.8355536117799307,0.9747275229505237,2.0,0.5,0.15,5.0
0.7125,0.76,0.8355536117799307,0.9836106815213036,2.0,0.5,0.15,5.0
0.7125,0.78875,0.8355536117799307,0.9896407214644687,2.0,0.5,0.15,5.0
0.7125,0.8174999999999999,0.8355536117799307,0.9936263169186242,2.0,0.5,0.15,5.0
0.7125,0.84625,0.8355536117799307,0.9961915021283869,2.0,0.5,0.15,5.0
0.7125,0.875,0.8355536117799307,0.9977979217382319,2.0,0.5,0.15,5.0
0.7125,0.90375,0.8355536117799307,0.9987751094487219,2.0,0.5,0.15,5.0
0.7125,0.9324999999999999,0.8355536117799307,0.9993509694886633,2.0,0.5,0.15,5.0
0.7125,0.9612499999999999,0.8355536117799307,0.9996786778091856,2.0,0.5,0.15,5.0
0.7125,0.99,0.8355536117799307,0.9998594760838524,2.0,0.5,0.15,5.0
0.75,0.3,0.899196116343503,0.3091018656550243,2.0,0.5,0.15,5.0
0.75,0.32875,0.899196116343503,0.34774880918591533,2.0,0.5,0.15,5.0
0.75,0.3575,0.899196116343503,0.3929733167101269,2.0,0.5,0.15,5.0
0.75,0.38625,0.899196116343503,0.44455263748230917,2.0,0.5,0.15,5.0
0.75,0.415,0.899196116343503,0.5017165401840006,2.0,0.5,0.15,5.0
0.75,0.44375,0.899196116343503,0.56303084497738,2.0,0.5,0.15,5.0
0.75,0.4725,0.899196116343503,0.6264063130419393,2.0,0.5,0.15,5.0
0.75,0.50125,0.899196116343503,0.689285211402123,2.0,0.5,0.15,5.0
0.75,0.53,0.899196116343503,0.7489968905949634,2.0,0.5,0.15,5.0
0.75,0.55875,0.899196116343503,0.8031911197483117,2.0,0.5,0.15,5.0
0.75,0.5874999999999999,0.899196116343503,0.8502065853230385,2.0,0.5,0.15,5.0
0.75,0.61625,0.899196116343503,0.8892545664382339,2.0,0.5,0.15,5.0
0.75,0.645,0.899196116343503,0.9203831980839806,2.0,0.5,0.15,5.0
0.75,0.67375,0.899196116343503,0.9442779491345873,2.0,0.5,0.15,5.0
0.75,0.7024999999999999,0.899196116343503,0.9619969271857791,2.0,0.5,0.15,5.0
0.75,0.73125,0.899196116343503,0.9747275229505237,2.0,0.5,0.15,5.0
0.75,0.76,0.899196116343503,0.9836106815213036,2.0,0.5,0.15,5.0
0.75,0.78875,0.899196116343503,0.9896407214644687,2.0,0.5,0.15,5.0
0.75,0.8174999999999999,0.899196116343503,0.9936263169186242,2.0,0.5,0.15,5.0
0.75,0.84625,0.899196116343503,0.9961915021283869,2.0,0.5,0.15,5.0
0.75,0.875,0.899196116343503,0.9977979217382319,2.0,0.5,0.15,5.0
0.75,0.90375,0.899196116343503,0.9987751094487219,2.0,0.5,0.15,5.0
0.75,0.9324999999999999,0.899196116343503,0.9993509694886633,2.0,0.5,0.15,5.0
0.75,0.9612499999999999,0.899196116343503,0.9996786778091856,2.0,0.5,0.15,5.0
0.75,0.99,0.899196116343503,0.9998594760838524,2.0,0.5,0.15,5.0
0.7875,0.3,0.9420648039515948,0.3091018656550243,2.0,0.5,0.15,5.0
0.7875,0.32875,0.9420648039515948,0.34774880918591533,2.0,0.5,0.15,5.0
0.7875,0.3575,0.9420648039515948,0.3929733167101269,2.0,0.5,0.15,5.0
0.7875,0.38625,0.9420648039515948,0.44455263748230917,2.0,0.5,0.15,5.0
0.7875,0.415,0.9420648039515948,0.5017165401840006,2.0,0.5,0.15,5.0
0.7875,0.44375,0.9420648039515948,0.56303084497738,2.0,0.5,0.15,5.0
0.7875,0.4725,0.9420648039515948,0.6264063130419393,2.0,0.5,0.15,5.0
0.7875,0.50125,0.9420648039515948,0.689285211402123,2.0,0.5,0.15,5.0
0.7875,0.53,0.9420648039515948,0.7489968905949634,2.0,0.5,0.15,5.0
0.7875,0.55875,0.9420648039515948,0.8031911197483117,2.0,0.5,0.15,5.0
0.7875,0.5874999999999999,0.9420648039515948,0.8502065853230385,2.0,0.5,0.15,5.0
0.7875,0.61625,0.9420648039515948,0.8892545664382339,2.0,0.5,0.15,5.0
0.7875,0.645,0.9420648039515948,0.9203831980839806,2.0,0.5,0.15,5.0
0.7875,0.67375,0.9420648039515948,0.9442779491345873,2.0,0.5,0.15,5.0
0.7875,0.7024999999999999,0.9420648039515948,0.9619969271857791,2.0,0.5,0.15,5.0
0.7875,0.73125,0.9420648039515948,0.9747275229505237,2.0,0.5,0.15,5.0
0.7875,0.76,0.9420648039515948,0.9836106815213036,2.0,0.5,0.15,5.0
0.7875,0.78875,0.9420648039515948,0.9896407214644687,2.0,0.5,0.15,5.0
0.7875,0.8174999999999999,0.9420648039515948,0.9936263169186242,2.0,0.5,0.15,5.0
0.7875,0.84625,0.9420648039515948,0.9961915021283869,2.0,0.5,0.15,5.0
0.7875,0.875,0.9420648039515948,0.9977979217382319,2.0,0.5,0.15,5.0
0.7875,0.90375,0.9420648039515948,0.9987751094487219,2.0,0.5,0.15,5.0
0.7875,0.9324999999999999,0.9420648039515948,0.9993509694886633,2.0,0.5,0.15,5.0
0.7875,0.9612499999999999,0.9420648039515948,0.9996786778091856,2.0,0.5,0.15,5.0
0.7875,0.99,0.9420648039515948,0.9998594760838524,2.0,0.5,0.15,5.0
0.825,0.3,0.9686706042082479,0.3091018656550243,2.0,0.5,0.15,5.0
0.825,0.32875,0.9686706042082479,0.34774880918591533,2.0,0.5,0.15,5.0
0.825,0.3575,0.9686706042082479,0.3929733167101269,2.0,0.5,0.15,5.0
0.825,0.38625,0.9686706042082479,0.44455263748230917,2.0,0.5,0.15,5.0
0.825,0.415,0.9686706042082479,0.5017165401840006,2.0,0.5,0.15,5.0
0.825,0.44375,0.9686706042082479,0.56303084497738,2.0,0.5,0.15,5.0
0.825,0.4725,0.9686706042082479,0.6264063130419393,2.0,0.5,0.15,5.0
0.825,0.50125,0.9686706042082479,0.689285211402123,2.0,0.5,0.15,5.0
0.825,0.53,0.9686706042082479,0.7489968905949634,2.0,0.5,0.15,5.0
0.825,0.55875,0.9686706042082479,0.8031911197483117,2.0,0.5,0.15,5.0
0.825,0.5874999999999999,0.9686706042082479,0.8502065853230385,2.0,0.5,0.15,5.0
0.825,0.61625,0.9686706042082479,0.8892545664382339,2.0,0.5,0.15,5.0
0.825,0.645,0.9686706042082479,0.9203831980839806,2.0,0.5,0.15,5.0
0.825,0.67375,0.9686706042082479,0.9442779491345873,2.0,0.5,0.15,5.0
0.825,0.7024999999999999,0.9686706042082479,0.9619969271857791,2.0,0.5,0.15,5.0
0.825,0.73125,0.9686706042082479,0.9747275229505237,2.0,0.5,0.15,5.0
0.825,0.76,0.9686706042082479,0.9836106815213036,2.0,0.5,0.15,5.0
0.825,0.78875,0.9686706042082479,0.9896407214644687,2.0,0.5,0.15,5.0
0.825,0.8174999999999999,0.9686706042082479,0.9936263169186242,2.0,0.5,0.15,5.0
0.825,0.84625,0.9686706042082479,0.9961915021283869,2.0,0.5,0.15,5.0
0.825,0.875,0.9686706042082479,0.9977979217382319,2.0,0.5,0.15,5.0
0.825,0.90375,0.9686706042082479,0.9987751094487219,2.0,0.5,0.15,5.0
0.825,0.9324999999999999,0.9686706042082479,0.9993509694886633,2.0,0.5,0.15,5.0
0.825,0.9612499999999999,0.9686706042082479,0.9996786778091856,2.0,0.5,0.15,5.0
0.825,0.99,0.9686706042082479,0.9998594760838524,2.0,0.5,0.15,5.0
0.8624999999999999,0.3,0.9840623359396398,0.3091018656550243,2.0,0.5,0.15,5.0
0.8624999999999999,0.32875,0.9840623359396398,0.34774880918591533,2.0,0.5,0.15,5.0
0.8624999999999999,0.3575,0.9840623359396398,0.3929733167101269,2.0,0.5,0.15,5.0
0.8624999999999999,0.38625,0.9840623359396398,0.44455263748230917,2.0,0.5,0.15,5.0
0.8624999999999999,0.415,0.9840623359396398,0.5017165401840006,2.0,0.5,0.15,5.0
0.8624999999999999,0.44375,0.9840623359396398,0.56303084497738,2.0,0.5,0.15,5.0
0.8624999999999999,0.4725,0.9840623359396398,0.6264063130419393,2.0,0.5,0.15,5.0
0.8624999999999999,0.50125,0.9840623359396398,0.689285211402123,2.0,0.5,0.15,5.0
0.8624999999999999,0.53,0.9840623359396398,0.7489968905949634,2.0,0.5,0.15,5.0
0.8624999999999999,0.55875,0.9840623359396398,0.8031911197483117,2.0,0.5,0.15,5.0
0.8624999999999999,0.5874999999999999,0.9840623359396398,0.8502065853230385,2.0,0.5,0.15,5.0
0.8624999999999999,0.61625,0.9840623359396398,0.8892545664382339,2.0,0.5,0.15,5.0
0.8624999999999999,0.645,0.9840623359396398,0.9203831980839806,2.0,0.5,0.15,5.0
0.8624999999999999,0.67375,0.9840623359396398,0.9442779491345873,2.0,0.5,0.15,5.0
0.8624999999999999,0.7024999999999999,0.9840623359396398,0.9619969271857791,2.0,0.5,0.15,5.0
0.8624999999999999,0.73125,0.9840623359396398,0.9747275229505237,2.0,0.5,0.15,5.0
0.8624999999999999,0.76,0.9840623359396398,0.9836106815213036,2.0,0.5,0.15,5.0
0.8624999999999999,0.78875,0.9840623359396398,0.9896407214644687,2.0,0.5,0.15,5.0
0.8624999999999999,0.8174999999999999,0.9840623359396398,0.9936263169186242,2.0,0.5,0.15,5.0
0.8624999999999999,0.84625,0.9840623359396398,0.9961915021283869,2.0,0.5,0.15,5.0
0.8624999999999999,0.875,0.9840623359396398,0.9977979217382319,2.0,0.5,0.15,5.0
0.8624999999999999,0.90375,0.9840623359396398,0.9987751094487219,2.0,0.5,0.15,5.0
0.8624999999999999,0.9324999999999999,0.9840623359396398,0.9993509694886633,2.0,0.5,0.15,5.0
0.8624999999999999,0.9612499999999999,0.9840623359396398,0.9996786778091856,2.0,0.5,0.15,5.0
0.8624999999999999,0.99,0.9840623359396398,0.9998594760838524,2.0,0.5,0.15,5.0
0.9,0.3,0.9924196383669021,0.3091018656550243,2.0,0.5,0.15,5.0
0.9,0.32875,0.9924196383669021,0.34774880918591533,2.0,0.5,0.15,5.0
0.9,0.3575,0.9924196383669021,0.3929733167101269,2.0,0.5,0.15,5.0
0.9,0.38625,0.9924196383669021,0.44455263748230917,2.0,0.5,0.15,5.0
0.9,0.415,0.9924196383669021,0.5017165401840006,2.0,0.5,0.15,5.0
0.9,0.44375,0.9924196383669021,0.56303084497738,2.0,0.5,0.15,5.0
0.9,0.4725,0.9924196383669021,0.6264063130419393,2.0,0.5,0.15,5.0
0.9,0.50125,0.9924196383669021,0.689285211402123,2.0,0.5,0.15,5.0
0.9,0.53,0.9924196383669021,0.7489968905949634,2.0,0.5,0.15,5.0
0.9,0.55875,0.9924196383669021,0.8031911197483117,2.0,0.5,0.15,5.0
0.9,0.5874999999999999,0.9924196383669021,0.8502065853230385,2.0,0.5,0.15,5.0
0.9,0.61625,0.9924196383669021,0.8892545664382339,2.0,0.5,0.15,5.0
0.9,0.645,0.9924196383669021,0.9203831980839806,2.0,0.5,0.15,5.0
0.9,0.67375,0.9924196383669021,0.9442779491345873,2.0,0.5,0.15,5.0
0.9,0.7024999999999999,0.9924196383669021,0.9619969271857791,2.0,0.5,0.15,5.0
0.9,0.73125,0.9924196383669021,0.9747275229505237,2.0,0.5,0.15,5.0
0.9,0.76,0.9924196383669021,0.9836106815213036,2.0,0.5,0.15,5.0
0.9,0.78875,0.9924196383669021,0.9896407214644687,2.0,0.5,0.15,5.0
